"timestamp","plant_id","powers_1","powers_2","powers_3","phases_1","phases_2","phases_3","currents_1","currents_2","currents_3","voltages_1","voltages_2","voltages_3","harmonic_deviations_1","harmonic_deviations_2","harmonic_deviations_3","event_category","event_description","event_remark"
"2019-07-22 08:51:15.951","1000","212","214","230","35090","28114","31114","3586","3583","3868","17023","17028","17025","26","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:16.474","1000","212","214","230","34583","27218","30612","3647","3583","3865","17002","17023","17023","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:16.992","1000","208","214","230","32541","26908","29784","3623","3583","3863","16996","17023","17002","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:17.511","1000","213","214","230","34454","26907","29907","3617","3553","3776","16989","16996","16995","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:18.028","1000","212","214","230","35477","26977","29338","3612","3546","3839","16993","16999","16996","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:18.551","1000","212","214","230","34325","26899","29907","3602","3533","3839","17023","17023","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:19.073","1000","210","213","230","33352","26248","29341","3523","3457","3812","17003","17023","17023","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:19.591","1000","210","213","229","28672","26312","29087","3583","3519","3796","16997","17003","17001","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:20.108","1000","212","213","230","34653","25759","28896","3583","3519","3796","16998","17003","17001","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:20.631","1000","211","214","230","34067","25370","29588","3583","3519","3807","17002","17023","17023","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:21.147","1000","210","214","230","32919","26063","29138","3583","3519","3809","17023","17023","17023","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:21.663","1000","210","214","231","30992","25304","28752","3521","3519","3815","17023","17023","17023","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:22.179","1000","213","213","230","34334","26767","29463","3595","3528","3817","17023","17023","17023","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:22.695","1000","212","214","231","33235","27288","29718","3608","3539","3776","17003","17023","17023","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:23.218","1000","213","214","230","35100","27981","30427","3617","3554","3844","17023","17023","17023","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:23.734","1000","211","214","230","34376","27863","30805","3647","3583","3855","17023","17023","17023","25","21","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:24.251","1000","213","214","231","36069","28113","30743","3647","3583","3871","17023","17030","17023","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:24.767","1000","212","214","231","32144","27606","30610","3647","3583","3879","17023","17027","17023","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:25.291","1000","212","214","231","35029","27736","30542","3647","3583","3877","17023","17028","17023","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:25.809","1000","211","214","230","33425","27354","29967","3647","3583","3856","17023","17023","17023","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:26.326","1000","213","214","230","34839","26459","29841","3616","3551","3846","17023","17023","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:26.843","1000","212","214","230","34904","26968","29587","3605","3541","3839","17023","17023","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:27.366","1000","212","213","231","32798","26575","29209","3595","3523","3839","17023","17023","17023","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:27.882","1000","211","214","230","33050","26446","29397","3590","3523","3812","17023","17027","17023","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:28.398","1000","210","213","230","32543","25512","29396","3583","3519","3802","17002","17023","17023","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:28.915","1000","213","214","229","33822","26134","28697","3583","3519","3800","17002","17023","17023","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:29.431","1000","212","213","230","30032","26280","29016","3583","3519","3801","17023","17023","17023","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:29.955","1000","211","214","232","32532","25874","28251","3583","3519","3808","17001","17023","17003","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:30.473","1000","210","214","232","32873","26445","28946","3522","3525","3839","17002","17023","17023","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:30.99","1000","214","214","230","34521","26835","30301","3602","3542","3839","17023","17023","17023","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:31.507","1000","212","214","230","31523","27728","30045","3616","3554","3839","17023","17023","17023","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:32.03","1000","212","214","230","34779","27600","30542","3625","3583","3850","17023","17023","17023","0","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:32.546","1000","211","213","230","33931","27996","30034","3626","3558","3851","16986","17002","16992","26","22","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:33.062","1000","214","214","230","33503","27847","30668","3647","3583","3856","16994","16999","16996","26","22","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:33.578","1000","211","214","230","32661","27284","30166","3647","3583","3865","17001","17023","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:34.102","1000","212","214","230","31385","27041","30432","3647","3583","3860","17000","17023","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:34.619","1000","211","214","230","33427","26279","29452","3618","3555","3845","16996","17023","16999","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:35.137","1000","213","214","230","30612","26583","29975","3604","3545","3839","17002","17023","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:35.654","1000","213","213","230","33702","26067","29259","3595","3530","3818","17002","17023","17003","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:36.171","1000","210","213","230","31072","25494","28615","3583","3519","3809","16995","17023","17001","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:36.694","1000","211","213","230","33048","26263","29582","3583","3519","3805","16996","17023","17003","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:37.21","1000","212","213","230","29918","26064","29080","3583","3519","3801","17000","17023","17003","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:37.726","1000","215","214","229","30810","25823","29201","3520","3519","3798","17003","17023","17023","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:38.242","1000","211","213","229","31001","26394","29330","3583","3519","3800","16999","17023","17003","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:38.766","1000","213","213","229","34521","26837","29711","3591","3525","3804","17003","17023","17001","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:39.283","1000","212","214","230","33625","26911","29783","3598","3535","3819","16999","17023","17001","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:39.8","1000","215","214","229","29402","27407","30047","3615","3552","3839","17000","17023","17001","25","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:40.318","1000","213","214","230","32478","27413","30674","3626","3562","3848","17000","17023","17002","25","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:40.842","1000","215","215","230","35481","27537","31190","3647","3583","3855","17002","17023","17001","26","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:41.359","1000","212","214","230","34531","28191","30798","3647","3583","3860","16991","17003","16995","26","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:41.876","1000","153","154","170","58519","55572","55641","3481","3411","3648","16999","17023","17023","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:42.393","1000","149","153","169","59287","54997","54682","3460","3391","3683","17002","17023","17023","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:42.911","1000","150","153","168","58594","54920","54622","3455","3391","3669","17003","17023","17023","40","39","33","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:43.433","1000","153","152","168","61399","54939","54290","3435","3358","3584","16994","17003","17002","40","39","33","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:43.95","1000","152","152","168","56537","54359","54030","3416","3343","3647","16988","17003","16995","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:44.466","1000","152","152","168","58127","54869","53903","3403","3330","3613","16988","16998","16990","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:44.982","1000","151","152","167","57282","54979","54285","3329","3327","3605","16988","16995","16989","31","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:45.505","1000","153","152","168","61458","54741","54229","3401","3327","3610","16991","16997","16995","31","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:46.023","1000","151","153","168","55953","53716","54165","3395","3264","3620","17001","17023","17023","30","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:46.54","1000","153","153","168","56209","54480","54176","3398","3328","3618","16998","17023","17002","30","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:47.058","1000","151","152","168","58188","54543","53971","3406","3335","3620","16999","17023","17000","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:47.582","1000","153","152","168","61719","54618","54691","3420","3343","3647","16991","17023","16999","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:48.099","1000","152","153","168","56731","55901","55138","3435","3362","3654","17000","17023","17023","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:48.616","1000","153","152","168","56987","55640","54741","3455","3371","3658","16999","17023","17002","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:49.134","1000","152","152","168","59419","55890","55237","3392","3391","3664","16992","17003","16993","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:49.651","1000","154","153","169","63376","56342","55832","3470","3391","3682","16997","17023","17023","26","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:50.174","1000","153","153","168","62560","56475","55574","3465","3391","3682","16991","17023","16997","28","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:50.69","1000","152","153","168","56912","55440","55253","3457","3391","3678","16987","17000","16992","28","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:51:51.207","1000","151","152","168","58646","54992","54682","3392","3391","3668","16993","17023","16998","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
